./specifications/SpecifyingSystems/AdvancedExamples/RegisterInterface.tla	ok	RegisterInterface	8 units
./specifications/SpecifyingSystems/AdvancedExamples/SerialMemory.tla	ok	SerialMemory	2 units
./specifications/SpecifyingSystems/AsynchronousInterface/APAsynchInterface.tla	ok	APAsynchInterface	4 units
./specifications/SpecifyingSystems/AsynchronousInterface/APChannel.tla	ok	APChannel	4 units
./specifications/SpecifyingSystems/AsynchronousInterface/AsynchInterface.tla	ok	AsynchInterface	9 units
./specifications/SpecifyingSystems/AsynchronousInterface/AsynchInterface_proof.tla	ok	AsynchInterface_proof	1 units
./specifications/SpecifyingSystems/AsynchronousInterface/Channel.tla	ok	Channel	9 units
./specifications/SpecifyingSystems/AsynchronousInterface/Channel_proof.tla	ok	Channel_proof	1 units
./specifications/SpecifyingSystems/AsynchronousInterface/PrintValues.tla	ok	PrintValues	2 units
./specifications/SpecifyingSystems/CachingMemory/InternalMemory.tla	ok	InternalMemory	9 units
./specifications/SpecifyingSystems/CachingMemory/InternalMemory_proof.tla	ok	InternalMemory_proof	4 units
./specifications/SpecifyingSystems/CachingMemory/MCInternalMemory.tla	ok	MCInternalMemory	3 units
./specifications/SpecifyingSystems/CachingMemory/MCWriteThroughCache.tla	ok	MCWriteThroughCache	14 units
./specifications/SpecifyingSystems/CachingMemory/Memory.tla	ok	Memory	2 units
./specifications/SpecifyingSystems/CachingMemory/MemoryInterface.tla	ok	MemoryInterface	4 units
./specifications/SpecifyingSystems/CachingMemory/WriteThroughCache.tla	ok	WriteThroughCache	21 units
./specifications/SpecifyingSystems/CachingMemory/WriteThroughCacheInstanced.tla	ok	WriteThroughCacheInstanced	25 units
./specifications/SpecifyingSystems/Composing/APChannel.tla	ok	APChannel	4 units
./specifications/SpecifyingSystems/Composing/APHourClock.tla	ok	APHourClock	2 units
./specifications/SpecifyingSystems/Composing/BinaryHourClock.tla	ok	BinaryHourClock	6 units
./specifications/SpecifyingSystems/Composing/Channel.tla	ok	Channel	9 units
./specifications/SpecifyingSystems/Composing/ChannelRefinement.tla	ok	ChannelRefinement	8 units
./specifications/SpecifyingSystems/Composing/Channel_proof.tla	ok	Channel_proof	1 units
./specifications/SpecifyingSystems/Composing/CompositeFIFO.tla	ok	CompositeFIFO	13 units
./specifications/SpecifyingSystems/Composing/HourClock.tla	ok	HourClock	5 units
./specifications/SpecifyingSystems/Composing/HourClock_proof.tla	ok	HourClock_proof	1 units
./specifications/SpecifyingSystems/Composing/InternalMemory.tla	ok	InternalMemory	9 units
./specifications/SpecifyingSystems/Composing/InternalMemory_proof.tla	ok	InternalMemory_proof	4 units
./specifications/SpecifyingSystems/Composing/JointActionMemory.tla	ok	JointActionMemory	5 units
./specifications/SpecifyingSystems/Composing/MemoryInterface.tla	ok	MemoryInterface	4 units
./specifications/SpecifyingSystems/FIFO/APChannel.tla	ok	APChannel	4 units
./specifications/SpecifyingSystems/FIFO/APInnerFIFO.tla	ok	APInnerFIFO	5 units
